task_id,category,hardware,model,backend,run_index,raw_output,latency_s,input_tokens,output_tokens,tokens_per_second,peak_memory_mb,peak_memory_allocated_mb,peak_memory_reserved_mb,error,groq_server_tokens_per_second,groq_response_id,timestamp,correct,score_reason,parsed_calls,gold_calls,failure_type
parallel_multiple_64,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""ecological_impact.analyze"", ""arguments"": {""species"": ""African Elephant"", ""ecosystem"": ""Serengeti"", ""location"": ""Serengeti National Park"", ""timeframe"": ""5""}}
</tool_call>
<tool_call>
{""name"": ""wildlife_population.assess_growth"", ""arguments"": {""species"": ""African Elephant"", ""location"": ""Serengeti National Park"", ""duration"": ""10""}}
</tool_call>
<tool_call>
{""name"": ""ecological_impact.analyze"", ""arguments"": {""species"": ""Bengal Tiger"", ""ecosystem"": ""Sundarbans"", ""location"": ""Sundarbans National Park"", ""timeframe"": ""3""}}
</tool_call>
<tool_call>
{""name"": ""wildlife_population.assess_growth"", ""arguments"": {""species"": ""Bengal Tiger"", ""location"": ""Sundarbans National Park"", ""duration"": ""7""}}
</tool_call>",13.803406146354973,553,217,15.720757449225863,15462.52685546875,15462.52685546875,15492.0,,,,2026-04-30T21:47:29.685351+00:00,False,"argument_mismatch: Argument mismatch for 'location': predicted Serengeti National Park, gold ['Serengeti', 'Serengeti ecosystem'].","[{""name"": ""ecological_impact.analyze"", ""arguments"": {""species"": ""African Elephant"", ""ecosystem"": ""Serengeti"", ""location"": ""Serengeti National Park"", ""timeframe"": ""5""}}, {""name"": ""wildlife_population.assess_growth"", ""arguments"": {""species"": ""African Elephant"", ""location"": ""Serengeti National Park"", ""duration"": ""10""}}, {""name"": ""ecological_impact.analyze"", ""arguments"": {""species"": ""Bengal Tiger"", ""ecosystem"": ""Sundarbans"", ""location"": ""Sundarbans National Park"", ""timeframe"": ""3""}}, {""name"": ""wildlife_population.assess_growth"", ""arguments"": {""species"": ""Bengal Tiger"", ""location"": ""Sundarbans National Park"", ""duration"": ""7""}}]","[{""name"": ""wildlife_population.assess_growth"", ""arguments"": {""species"": [""African Elephant""], ""location"": [""Serengeti"", ""Serengeti ecosystem""], ""duration"": [10]}}, {""name"": ""ecological_impact.analyze"", ""arguments"": {""species"": [""African Elephant""], ""ecosystem"": [""Serengeti"", ""Serengeti ecosystem""], ""location"": [""Serengeti""], ""timeframe"": [5, """"]}}, {""name"": ""wildlife_population.assess_growth"", ""arguments"": {""species"": [""Bengal Tiger""], ""location"": [""Sundarbans"", ""Sundarbans ecosystem""], ""duration"": [7]}}, {""name"": ""ecological_impact.analyze"", ""arguments"": {""species"": [""Bengal Tiger"", ""Tiger""], ""ecosystem"": [""Sundarbans"", ""Sundarbans ecosystem""], ""location"": [""Sundarbans""], ""timeframe"": [3]}}]",argument_mismatch
parallel_multiple_46,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""museum.get_hours"", ""arguments"": {""museum_name"": ""Louvre Museum""}}
</tool_call>

<tool_call>
{""name"": ""museum.get_waiting_time"", ""arguments"": {""museum_name"": ""Louvre Museum""}}
</tool_call>

<tool_call>
{""name"": ""location.get_travel_time"", ""arguments"": {""destination"": ""Louvre Museum"", ""mode"": ""Driving""}}
</tool_call>",6.1505384421907365,505,96,15.608389558460532,15445.61474609375,15445.61474609375,15506.0,,,,2026-04-30T21:47:43.498098+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""museum.get_hours"", ""arguments"": {""museum_name"": ""Louvre Museum""}}, {""name"": ""museum.get_waiting_time"", ""arguments"": {""museum_name"": ""Louvre Museum""}}, {""name"": ""location.get_travel_time"", ""arguments"": {""destination"": ""Louvre Museum"", ""mode"": ""Driving""}}]","[{""name"": ""museum.get_hours"", ""arguments"": {""museum_name"": [""Louvre Museum"", ""Louvre""]}}, {""name"": ""museum.get_waiting_time"", ""arguments"": {""museum_name"": [""Louvre Museum"", ""Louvre""], ""day"": ["""", ""Monday""]}}, {""name"": ""location.get_travel_time"", ""arguments"": {""destination"": [""Louvre Museum"", ""Louvre""], ""mode"": [""Driving"", """"]}}]",correct
parallel_multiple_1,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""area_rectangle.calculate"", ""arguments"": {""length"": 7, ""breadth"": 3}}
</tool_call>

<tool_call>
{""name"": ""area_circle.calculate"", ""arguments"": {""radius"": 5}}
</tool_call>",3.7472911858931184,440,58,15.477847096148855,15429.95947265625,15429.95947265625,15470.0,,,,2026-04-30T21:47:49.657658+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""area_rectangle.calculate"", ""arguments"": {""length"": 7, ""breadth"": 3}}, {""name"": ""area_circle.calculate"", ""arguments"": {""radius"": 5}}]","[{""name"": ""area_rectangle.calculate"", ""arguments"": {""length"": [7.0], ""breadth"": [3.0]}}, {""name"": ""area_circle.calculate"", ""arguments"": {""radius"": [5.0]}}]",correct
parallel_multiple_167,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""get_collectables_in_season"", ""arguments"": {""game_name"": ""Animal Crossing"", ""season"": ""Summer"", ""item_type"": ""fish""}}
</tool_call>
<tool_call>
{""name"": ""game_score.highest"", ""arguments"": {""game"": ""Fortnite"", ""platform"": ""Playstation"", ""region"": ""Asia""}}
</tool_call>
<tool_call>
{""name"": ""lawsuit_details.find"", ""arguments"": {""company_name"": ""Apple Inc."", ""year"": 2018}}
</tool_call>
<tool_call>
{""name"": ""calculate_binomial_probability"", ""arguments"": {""number_of_trials"": 10, ""number_of_successes"": 3, ""probability_of_success"": 0.7}}
</tool_call>",10.699506489094347,903,165,15.421272015506421,15541.12939453125,15541.12939453125,15600.0,,,,2026-04-30T21:47:53.417130+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""get_collectables_in_season"", ""arguments"": {""game_name"": ""Animal Crossing"", ""season"": ""Summer"", ""item_type"": ""fish""}}, {""name"": ""game_score.highest"", ""arguments"": {""game"": ""Fortnite"", ""platform"": ""Playstation"", ""region"": ""Asia""}}, {""name"": ""lawsuit_details.find"", ""arguments"": {""company_name"": ""Apple Inc."", ""year"": 2018}}, {""name"": ""calculate_binomial_probability"", ""arguments"": {""number_of_trials"": 10, ""number_of_successes"": 3, ""probability_of_success"": 0.7}}]","[{""name"": ""get_collectables_in_season"", ""arguments"": {""game_name"": [""Animal Crossing""], ""season"": [""Summer""], ""item_type"": [""fish""]}}, {""name"": ""game_score.highest"", ""arguments"": {""game"": [""Fortnite""], ""platform"": [""Playstation"", ""PS""], ""region"": [""Asia""]}}, {""name"": ""lawsuit_details.find"", ""arguments"": {""company_name"": [""Apple Inc.""], ""year"": [2018], ""case_type"": [""""]}}, {""name"": ""calculate_binomial_probability"", ""arguments"": {""number_of_trials"": [10], ""number_of_successes"": [3], ""probability_of_success"": [0.7]}}]",correct
parallel_multiple_140,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""calculate_density"", ""arguments"": {""mass"": ""10"", ""volume"": ""2"", ""unit"": ""kg/m\u00b3""}}
</tool_call>
<tool_call>
{""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""red"", ""color2"": ""blue"", ""lightness"": ""70""}}
</tool_call>
<tool_call>
{""name"": ""calculate_density"", ""arguments"": {""mass"": ""5"", ""volume"": ""1"", ""unit"": ""g/cm\u00b3""}}
</tool_call>
<tool_call>
{""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""yellow"", ""color2"": ""blue"", ""lightness"": ""30""}}
</tool_call>",10.407142176292837,587,163,15.662320859929174,15468.94580078125,15468.94580078125,15506.0,,,,2026-04-30T21:48:04.128459+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""calculate_density"", ""arguments"": {""mass"": ""10"", ""volume"": ""2"", ""unit"": ""kg/m³""}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""red"", ""color2"": ""blue"", ""lightness"": ""70""}}, {""name"": ""calculate_density"", ""arguments"": {""mass"": ""5"", ""volume"": ""1"", ""unit"": ""g/cm³""}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": ""yellow"", ""color2"": ""blue"", ""lightness"": ""30""}}]","[{""name"": ""calculate_density"", ""arguments"": {""mass"": [10], ""volume"": [2], ""unit"": [""kg/m³"", ""kilograms per cubic meter"", """"]}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": [""red""], ""color2"": [""blue""], ""lightness"": [70]}}, {""name"": ""calculate_density"", ""arguments"": {""mass"": [5], ""volume"": [1], ""unit"": [""g/cm³"", ""grams per cubic centimeter""]}}, {""name"": ""mix_paint_color"", ""arguments"": {""color1"": [""yellow""], ""color2"": [""blue""], ""lightness"": [30]}}]",correct
parallel_multiple_170,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""create_player_profile"", ""arguments"": {""player_name"": ""DragonSlayer"", ""class_type"": ""Warrior"", ""starting_level"": ""5""}}
</tool_call>
<tool_call>
{""name"": ""concert.find_nearby"", ""arguments"": {""location"": ""New York, NY"", ""genre"": ""Rock""}}
</tool_call>
<tool_call>
{""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": ""52"", ""hand_size"": ""5""}}
</tool_call>
<tool_call>
{""name"": ""calculate_slope_gradient"", ""arguments"": {""point1"": ""[40.7128, -74.0060]"", ""point2"": ""[34.0522, -118.2437]"", ""unit"": ""degree""}}
</tool_call>",11.09093622583896,942,171,15.417995065341287,15552.11865234375,15552.11865234375,15600.0,,,,2026-04-30T21:48:14.546838+00:00,False,"argument_mismatch: Argument mismatch for 'point1': predicted [40.7128, -74.0060], gold [[40.7128, -74.006]].","[{""name"": ""create_player_profile"", ""arguments"": {""player_name"": ""DragonSlayer"", ""class_type"": ""Warrior"", ""starting_level"": ""5""}}, {""name"": ""concert.find_nearby"", ""arguments"": {""location"": ""New York, NY"", ""genre"": ""Rock""}}, {""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": ""52"", ""hand_size"": ""5""}}, {""name"": ""calculate_slope_gradient"", ""arguments"": {""point1"": ""[40.7128, -74.0060]"", ""point2"": ""[34.0522, -118.2437]"", ""unit"": ""degree""}}]","[{""name"": ""create_player_profile"", ""arguments"": {""player_name"": [""DragonSlayer""], ""class_type"": [""Warrior""], ""starting_level"": [5]}}, {""name"": ""concert.find_nearby"", ""arguments"": {""location"": [""New York, NY"", ""NY"", ""New York""], ""genre"": [""Rock""]}}, {""name"": ""poker_probability.full_house"", ""arguments"": {""deck_size"": [52], ""hand_size"": [5]}}, {""name"": ""calculate_slope_gradient"", ""arguments"": {""point1"": [[40.7128, -74.006]], ""point2"": [[34.0522, -118.2437]], ""unit"": [""degree"", """"]}}]",argument_mismatch
parallel_multiple_22,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""sales_growth.calculate"", ""arguments"": {""company"": ""XYZ"", ""years"": ""3""}}
</tool_call>
<tool_call>
{""name"": ""financial_ratios.interest_coverage"", ""arguments"": {""company_name"": ""XYZ"", ""years"": ""3""}}
</tool_call>",4.323275323957205,497,67,15.497509406519402,15444.14208984375,15444.14208984375,15508.0,,,,2026-04-30T21:48:25.647937+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""sales_growth.calculate"", ""arguments"": {""company"": ""XYZ"", ""years"": ""3""}}, {""name"": ""financial_ratios.interest_coverage"", ""arguments"": {""company_name"": ""XYZ"", ""years"": ""3""}}]","[{""name"": ""financial_ratios.interest_coverage"", ""arguments"": {""company_name"": [""XYZ""], ""years"": [3]}}, {""name"": ""sales_growth.calculate"", ""arguments"": {""company"": [""XYZ""], ""years"": [3]}}]",correct
parallel_multiple_24,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""investment.invest"", ""arguments"": {""company"": ""Google"", ""amount"": 2000}}
</tool_call>

<tool_call>
{""name"": ""investment.withdraw"", ""arguments"": {""company"": ""Apple"", ""amount"": 1000}}
</tool_call>",4.1483271406032145,339,65,15.668966741747434,15405.59228515625,15405.59228515625,15446.0,,,,2026-04-30T21:48:29.982747+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""investment.invest"", ""arguments"": {""company"": ""Google"", ""amount"": 2000}}, {""name"": ""investment.withdraw"", ""arguments"": {""company"": ""Apple"", ""amount"": 1000}}]","[{""name"": ""investment.invest"", ""arguments"": {""company"": [""Google"", ""GOOG""], ""amount"": [2000.0]}}, {""name"": ""investment.withdraw"", ""arguments"": {""company"": [""Apple"", ""AAPL""], ""amount"": [1000.0]}}]",correct
parallel_multiple_5,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""gcd"", ""arguments"": {""num1"": 96, ""num2"": 128}}
</tool_call>
<tool_call>
{""name"": ""lcm"", ""arguments"": {""num1"": 15, ""num2"": 25}}
</tool_call>",4.13148286100477,464,64,15.490806122922002,15435.44189453125,15435.44189453125,15506.0,,,,2026-04-30T21:48:34.143745+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""gcd"", ""arguments"": {""num1"": 96, ""num2"": 128}}, {""name"": ""lcm"", ""arguments"": {""num1"": 15, ""num2"": 25}}]","[{""name"": ""gcd"", ""arguments"": {""num1"": [96], ""num2"": [128]}}, {""name"": ""lcm"", ""arguments"": {""num1"": [15], ""num2"": [25]}}]",correct
parallel_multiple_23,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""financial_ratio.net_profit_margin"", ""arguments"": {""net_income"": 20000, ""total_revenue"": 100000}}
</tool_call>
<tool_call>
{""name"": ""financial_ratio.debt_ratio"", ""arguments"": {""total_liabilities"": 10000, ""total_assets"": 30000}}
</tool_call>",4.935454694088548,403,77,15.601399419637449,15422.83642578125,15422.83642578125,15474.0,,,,2026-04-30T21:48:38.286048+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""financial_ratio.net_profit_margin"", ""arguments"": {""net_income"": 20000, ""total_revenue"": 100000}}, {""name"": ""financial_ratio.debt_ratio"", ""arguments"": {""total_liabilities"": 10000, ""total_assets"": 30000}}]","[{""name"": ""financial_ratio.net_profit_margin"", ""arguments"": {""net_income"": [20000], ""total_revenue"": [100000]}}, {""name"": ""financial_ratio.debt_ratio"", ""arguments"": {""total_liabilities"": [10000], ""total_assets"": [30000]}}]",correct
parallel_multiple_106,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""Palo Alto"", ""time_period"": ""weekday""}}
</tool_call>
<tool_call>
{""name"": ""calculate_distance"", ""arguments"": {""start_point"": ""San Francisco"", ""end_point"": ""Palo Alto""}}
</tool_call>
<tool_call>
{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Palo Alto"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}
</tool_call>
<tool_call>
{""name"": ""weather_forecast"", ""arguments"": {""location"": ""Los Angeles"", ""days"": ""5""}}
</tool_call>",9.78226991603151,593,153,15.640541644558233,15469.35888671875,15469.35888671875,15506.0,,,,2026-04-30T21:48:43.233920+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""Palo Alto"", ""time_period"": ""weekday""}}, {""name"": ""calculate_distance"", ""arguments"": {""start_point"": ""San Francisco"", ""end_point"": ""Palo Alto""}}, {""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Palo Alto"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}, {""name"": ""weather_forecast"", ""arguments"": {""location"": ""Los Angeles"", ""days"": ""5""}}]","[{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": [""San Francisco"", ""SF""], ""end_location"": [""Palo Alto""], ""time_period"": [""weekday""]}}, {""name"": ""calculate_distance"", ""arguments"": {""start_point"": [""San Francisco"", ""SF""], ""end_point"": [""Palo Alto""]}}, {""name"": ""traffic_estimate"", ""arguments"": {""start_location"": [""Palo Alto""], ""end_location"": [""Los Angeles"", ""LA""], ""time_period"": [""weekend""]}}, {""name"": ""weather_forecast"", ""arguments"": {""location"": [""Los Angeles"", ""LA""], ""days"": [5]}}]",correct
parallel_multiple_98,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""currency_conversion"", ""arguments"": {""amount"": ""5000"", ""from_currency"": ""JPY"", ""to_currency"": ""USD""}}
</tool_call>
<tool_call>
{""name"": ""unit_conversion"", ""arguments"": {""value"": ""15"", ""from_unit"": ""kilometers"", ""to_unit"": ""miles""}}
</tool_call>",5.200463597662747,451,81,15.575534465120372,15432.33837890625,15432.33837890625,15510.0,,,,2026-04-30T21:48:53.027874+00:00,False,"argument_mismatch: Argument mismatch for 'amount': predicted 5000, gold [5000.0].","[{""name"": ""currency_conversion"", ""arguments"": {""amount"": ""5000"", ""from_currency"": ""JPY"", ""to_currency"": ""USD""}}, {""name"": ""unit_conversion"", ""arguments"": {""value"": ""15"", ""from_unit"": ""kilometers"", ""to_unit"": ""miles""}}]","[{""name"": ""currency_conversion"", ""arguments"": {""amount"": [5000.0], ""from_currency"": [""Japanese Yen"", ""JPY""], ""to_currency"": [""US Dollars"", ""USD"", ""US Dollar""]}}, {""name"": ""unit_conversion"", ""arguments"": {""value"": [15.0], ""from_unit"": [""km"", ""kilometer"", ""kilometers""], ""to_unit"": [""mi"", ""mile"", ""miles""]}}]",argument_mismatch
parallel_multiple_156,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""run_two_sample_ttest"", ""arguments"": {""group1"": ""[12, 15, 18, 22, 25]"", ""group2"": ""[20, 23, 26, 29, 32]"", ""equal_variance"": ""true""}}
</tool_call>
<tool_call>
{""name"": ""restaurant_search.find_closest"", ""arguments"": {""location"": ""Boston, MA"", ""cuisine"": ""Sushi"", ""amenities"": ""['Patio', 'Wi-Fi']""}}
</tool_call>
<tool_call>
{""name"": ""get_personality_traits"", ""arguments"": {""hobby"": ""painting"", ""trait_count"": ""5""}}
</tool_call>",9.849345366936177,764,153,15.53402731856823,15507.80712890625,15507.80712890625,15560.0,,,,2026-04-30T21:48:58.236462+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""run_two_sample_ttest"", ""arguments"": {""group1"": ""[12, 15, 18, 22, 25]"", ""group2"": ""[20, 23, 26, 29, 32]"", ""equal_variance"": ""true""}}, {""name"": ""restaurant_search.find_closest"", ""arguments"": {""location"": ""Boston, MA"", ""cuisine"": ""Sushi"", ""amenities"": ""['Patio', 'Wi-Fi']""}}, {""name"": ""get_personality_traits"", ""arguments"": {""hobby"": ""painting"", ""trait_count"": ""5""}}]","[{""name"": ""run_two_sample_ttest"", ""arguments"": {""group1"": [[12, 15, 18, 22, 25]], ""group2"": [[20, 23, 26, 29, 32]], ""equal_variance"": [true, """"]}}, {""name"": ""restaurant_search.find_closest"", ""arguments"": {""location"": [""Boston, MA"", ""Boston,MA"", ""Boston"", ""MA""], ""cuisine"": [""Sushi""], ""amenities"": [[""Patio"", ""Wi-Fi""], [""Patio""], [""Wi-Fi""]]}}, {""name"": ""get_personality_traits"", ""arguments"": {""hobby"": [""painting""], ""trait_count"": [5, """"]}}]",correct
parallel_multiple_184,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B1234"", ""floors"": ""[1, 2, 3, 4]"", ""mode"": ""dynamic""}}
</tool_call>
<tool_call>
{""name"": ""player_statistic"", ""arguments"": {""player_name"": ""Michael Jordan"", ""year"": ""1996""}}
</tool_call>
<tool_call>
{""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B5678"", ""floors"": ""[5, 6, 7, 8]"", ""mode"": ""static""}}
</tool_call>
<tool_call>
{""name"": ""player_statistic"", ""arguments"": {""player_name"": ""LeBron James"", ""year"": ""2018"", ""team_name"": ""Los Angeles Lakers""}}
</tool_call>",11.283834378235042,561,177,15.686157211010519,15463.76123046875,15463.76123046875,15492.0,,,,2026-04-30T21:49:08.099896+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B1234"", ""floors"": ""[1, 2, 3, 4]"", ""mode"": ""dynamic""}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": ""Michael Jordan"", ""year"": ""1996""}}, {""name"": ""analyze_structure"", ""arguments"": {""building_id"": ""B5678"", ""floors"": ""[5, 6, 7, 8]"", ""mode"": ""static""}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": ""LeBron James"", ""year"": ""2018"", ""team_name"": ""Los Angeles Lakers""}}]","[{""name"": ""analyze_structure"", ""arguments"": {""building_id"": [""B1234""], ""floors"": [[1, 2, 3, 4]], ""mode"": [""dynamic""]}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": [""Michael Jordan""], ""year"": [1996], ""team_name"": [""""]}}, {""name"": ""analyze_structure"", ""arguments"": {""building_id"": [""B5678""], ""floors"": [[5, 6, 7, 8]], ""mode"": [""static"", """"]}}, {""name"": ""player_statistic"", ""arguments"": {""player_name"": [""LeBron James""], ""year"": [2018], ""team_name"": [""Los Angeles Lakers"", ""Lakers""]}}]",correct
parallel_multiple_123,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2019"", ""platform"": ""Playstation""}}
</tool_call>
<tool_call>
{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2020"", ""platform"": ""PC""}}
</tool_call>
<tool_call>
{""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2019"", ""platform"": ""Playstation""}}
</tool_call>
<tool_call>
{""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2020"", ""platform"": ""PC""}}
</tool_call>",11.783258434850723,545,185,15.700241238266933,15455.92333984375,15455.92333984375,15492.0,,,,2026-04-30T21:49:19.394872+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2019"", ""platform"": ""Playstation""}}, {""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2020"", ""platform"": ""PC""}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2019"", ""platform"": ""Playstation""}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": ""Call of Duty: Modern Warfare"", ""year"": ""2020"", ""platform"": ""PC""}}]","[{""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2019], ""platform"": [""Playstation"", ""PS""]}}, {""name"": ""video_games.get_player_count"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2020], ""platform"": [""PC"", ""Personal Computer""]}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2019], ""platform"": [""Playstation"", ""PS""]}}, {""name"": ""video_games.get_sales"", ""arguments"": {""game_title"": [""Call of Duty: Modern Warfare""], ""year"": [2020], ""platform"": [""PC"", ""Personal Computer""]}}]",correct
parallel_multiple_57,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""hotel.find"", ""arguments"": {""location"": ""Paris, France"", ""stars"": ""4"", ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}
</tool_call>
<tool_call>
{""name"": ""hotel.find"", ""arguments"": {""location"": ""New York, USA"", ""stars"": ""4"", ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}
</tool_call>",6.552877438254654,541,102,15.565681025031882,15455.66357421875,15455.66357421875,15492.0,,,,2026-04-30T21:49:31.186896+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""hotel.find"", ""arguments"": {""location"": ""Paris, France"", ""stars"": ""4"", ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}, {""name"": ""hotel.find"", ""arguments"": {""location"": ""New York, USA"", ""stars"": ""4"", ""amenities"": [""Free WiFi"", ""Breakfast Included"", ""Gym""]}}]","[{""name"": ""hotel.find"", ""arguments"": {""location"": [""Paris"", ""Paris, France"", ""France""], ""stars"": [4], ""amenities"": [[""Free WiFi"", ""Breakfast Included"", ""Gym""]]}}, {""name"": ""hotel.find"", ""arguments"": {""location"": [""New York"", ""New York, USA"", ""NY"", ""NY, USA"", ""USA""], ""stars"": [4], ""amenities"": [[""Free WiFi"", ""Breakfast Included"", ""Gym""]]}}]",correct
parallel_multiple_80,parallel_multiple,L4_Llama,NousResearch/Meta-Llama-3.1-8B-Instruct,transformers_gpu,0,"<tool_call>
{""name"": ""functions.intersect"", ""arguments"": {""function1"": ""4x+7"", ""function2"": ""2x+5""}}
</tool_call>
<tool_call>
{""name"": ""functions.zero"", ""arguments"": {""function"": ""3x+9""}}
</tool_call>",4.310064094141126,413,67,15.545012449136493,15424.67724609375,15424.67724609375,15474.0,,,,2026-04-30T21:49:37.748377+00:00,False,"argument_mismatch: Argument mismatch for 'function1': predicted 4x+7, gold ['4x + 7', 'lambda x: 4x + 7'].","[{""name"": ""functions.intersect"", ""arguments"": {""function1"": ""4x+7"", ""function2"": ""2x+5""}}, {""name"": ""functions.zero"", ""arguments"": {""function"": ""3x+9""}}]","[{""name"": ""functions.intersect"", ""arguments"": {""function1"": [""4x + 7"", ""lambda x: 4x + 7""], ""function2"": [""2x + 5"", ""lambda x: 2x + 5""]}}, {""name"": ""functions.zero"", ""arguments"": {""function"": [""3x + 9"", ""lambda x: 3x + 9""]}}]",argument_mismatch
